# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
56 6 6 937 939 695 697 3 3 9 0 0 0 1 1 0 1
97 6 6 699 702 727 729 4 3 12 0 0 0 1 1 1 1
146 6 6 175 176 738 742 2 5 10 0 0 0 0 1 1 1
168 6 6 711 713 744 746 3 3 9 0 0 0 1 1 0 1
194 6 6 921 926 748 748 6 1 6 0 0 0 0 1 0 1
203 6 6 1035 1038 749 750 4 2 8 0 0 0 0 1 0 1
239 6 6 624 628 759 760 5 2 10 0 0 0 0 1 1 1
73 5 5 918 919 714 716 2 3 6 0 0 0 0 1 0 1
125 5 5 172 173 733 735 2 3 6 0 0 0 0 1 0 1
132 5 5 811 815 735 735 5 1 5 0 0 0 0 1 0 1
193 5 5 898 900 748 750 3 3 9 0 0 0 1 1 1 1
196 5 5 1115 1118 748 749 4 2 8 0 0 0 0 1 0 1
40 4 4 1002 1005 684 684 4 1 4 0 0 0 0 1 0 1
50 4 4 822 825 690 690 4 1 4 0 0 0 0 1 0 1
95 4 4 624 626 727 728 3 2 6 0 0 0 0 1 0 1
103 4 4 713 716 730 730 4 1 4 0 0 0 0 1 0 1
106 4 4 836 838 730 731 3 2 6 0 0 0 0 1 0 1
108 4 4 103 105 731 732 3 2 6 0 0 0 0 1 0 1
147 4 4 204 204 738 741 1 4 4 0 0 0 0 1 0 1
176 4 4 170 173 745 745 4 1 4 0 0 0 0 1 0 1
195 4 4 940 943 748 748 4 1 4 0 0 0 0 1 0 1
201 4 4 917 920 749 749 4 1 4 0 0 0 0 1 0 1
1 3 3 1352 1352 577 579 1 3 3 0 0 0 0 1 0 1
27 3 3 1283 1283 671 673 1 3 3 0 0 0 0 1 0 1
39 3 3 852 853 684 685 2 2 4 0 0 0 1 1 0 1
44 3 3 956 958 686 686 3 1 3 0 0 0 0 1 0 1
46 3 3 920 922 687 687 3 1 3 0 0 0 0 1 0 1
68 3 3 1259 1259 709 711 1 3 3 0 0 0 0 1 0 1
128 3 3 940 940 733 735 1 3 3 0 0 0 0 1 0 1
138 3 3 764 765 736 737 2 2 4 0 0 0 1 1 0 1
155 3 3 787 788 739 740 2 2 4 0 0 0 1 1 0 1
163 3 3 3 4 743 744 2 2 4 0 0 0 1 1 0 1
179 3 3 329 330 745 746 2 2 4 0 0 0 1 1 0 1
212 3 3 156 156 751 753 1 3 3 0 0 0 0 1 0 1
230 3 3 701 702 755 756 2 2 4 0 0 0 1 1 0 1
234 3 3 1001 1003 756 756 3 1 3 0 0 0 0 1 0 1
252 3 3 1220 1222 763 763 3 1 3 0 0 0 0 1 0 1
2 2 2 1233 1234 588 588 2 1 2 0 0 0 0 1 0 1
43 2 2 933 934 686 686 2 1 2 0 0 0 0 1 0 1
69 2 2 756 757 710 710 2 1 2 0 0 0 0 1 0 1
80 2 2 921 922 717 717 2 1 2 0 0 0 0 1 0 1
81 2 2 916 917 718 718 2 1 2 0 0 0 0 1 0 1
88 2 2 715 715 725 726 1 2 2 0 0 0 0 1 0 1
98 2 2 1038 1038 727 728 1 2 2 0 0 0 0 1 0 1
110 2 2 939 939 731 732 1 2 2 0 0 0 0 1 0 1
136 2 2 614 614 736 737 1 2 2 0 0 0 0 1 0 1
137 2 2 644 645 736 736 2 1 2 0 0 0 0 1 0 1
150 2 2 950 950 738 739 1 2 2 0 0 0 0 1 0 1
166 2 2 962 963 743 743 2 1 2 0 0 0 0 1 0 1
170 2 2 100 101 745 745 2 1 2 0 0 0 0 1 0 1
171 2 2 123 124 745 745 2 1 2 0 0 0 0 1 0 1
178 2 2 299 300 745 745 2 1 2 0 0 0 0 1 0 1
185 2 2 341 342 746 746 2 1 2 0 0 0 0 1 0 1
211 2 2 1041 1041 750 751 1 2 2 0 0 0 0 1 0 1
213 2 2 284 285 751 751 2 1 2 0 0 0 0 1 0 1
218 2 2 999 1000 751 751 2 1 2 0 0 0 0 1 0 1
226 2 2 516 516 754 755 1 2 2 0 0 0 0 1 0 1
232 2 2 738 739 755 755 2 1 2 0 0 0 0 1 0 1
237 2 2 666 666 758 759 1 2 2 0 0 0 0 1 0 1
245 2 2 580 580 761 762 1 2 2 0 0 0 0 1 0 1
249 2 2 569 570 762 762 2 1 2 0 0 0 0 1 0 1
255 2 2 1209 1209 765 766 1 2 2 0 0 0 0 1 0 1
3 1 1 1354 1354 595 595 1 1 1 0 0 0 1 1 0 1
26 1 1 1283 1283 667 667 1 1 1 0 0 0 1 1 0 1
42 1 1 848 848 686 686 1 1 1 0 0 0 1 1 0 1
47 1 1 927 927 687 687 1 1 1 0 0 0 1 1 0 1
51 1 1 753 753 691 691 1 1 1 0 0 0 1 1 0 1
54 1 1 759 759 692 692 1 1 1 0 0 0 1 1 0 1
61 1 1 945 945 704 704 1 1 1 0 0 0 1 1 0 1
63 1 1 935 935 705 705 1 1 1 0 0 0 1 1 0 1
64 1 1 1034 1034 705 705 1 1 1 0 0 0 1 1 0 1
66 1 1 920 920 706 706 1 1 1 0 0 0 1 1 0 1
67 1 1 924 924 706 706 1 1 1 0 0 0 1 1 0 1
74 1 1 978 978 714 714 1 1 1 0 0 0 1 1 0 1
76 1 1 1269 1269 714 714 1 1 1 0 0 0 1 1 0 1
78 1 1 969 969 715 715 1 1 1 0 0 0 1 1 0 1
82 1 1 915 915 720 720 1 1 1 0 0 0 1 1 0 1
83 1 1 991 991 720 720 1 1 1 0 0 0 1 1 0 1
85 1 1 998 998 722 722 1 1 1 0 0 0 1 1 0 1
90 1 1 825 825 725 725 1 1 1 0 0 0 1 1 0 1
91 1 1 667 667 726 726 1 1 1 0 0 0 1 1 0 1
92 1 1 826 826 726 726 1 1 1 0 0 0 1 1 0 1
94 1 1 204 204 727 727 1 1 1 0 0 0 1 1 0 1
96 1 1 654 654 727 727 1 1 1 0 0 0 1 1 0 1
99 1 1 519 519 728 728 1 1 1 0 0 0 1 1 0 1
100 1 1 655 655 728 728 1 1 1 0 0 0 1 1 0 1
105 1 1 758 758 730 730 1 1 1 0 0 0 1 1 0 1
111 1 1 3 3 732 732 1 1 1 0 0 0 1 1 0 1
118 1 1 247 247 732 732 1 1 1 0 0 0 1 1 0 1
119 1 1 315 315 732 732 1 1 1 0 0 0 1 1 0 1
126 1 1 197 197 733 733 1 1 1 0 0 0 1 1 0 1
127 1 1 231 231 733 733 1 1 1 0 0 0 1 1 0 1
135 1 1 246 246 736 736 1 1 1 0 0 0 1 1 0 1
139 1 1 938 938 736 736 1 1 1 0 0 0 1 1 0 1
140 1 1 174 174 737 737 1 1 1 0 0 0 1 1 0 1
143 1 1 905 905 737 737 1 1 1 0 0 0 1 1 0 1
144 1 1 954 954 737 737 1 1 1 0 0 0 1 1 0 1
149 1 1 786 786 738 738 1 1 1 0 0 0 1 1 0 1
154 1 1 193 193 739 739 1 1 1 0 0 0 1 1 0 1
156 1 1 1016 1016 739 739 1 1 1 0 0 0 1 1 0 1
157 1 1 1023 1023 739 739 1 1 1 0 0 0 1 1 0 1
158 1 1 2 2 740 740 1 1 1 0 0 0 1 1 0 1
162 1 1 190 190 741 741 1 1 1 0 0 0 1 1 0 1
165 1 1 191 191 743 743 1 1 1 0 0 0 1 1 0 1
172 1 1 128 128 745 745 1 1 1 0 0 0 1 1 0 1
173 1 1 135 135 745 745 1 1 1 0 0 0 1 1 0 1
174 1 1 139 139 745 745 1 1 1 0 0 0 1 1 0 1
177 1 1 189 189 745 745 1 1 1 0 0 0 1 1 0 1
180 1 1 626 626 745 745 1 1 1 0 0 0 1 1 0 1
182 1 1 724 724 745 745 1 1 1 0 0 0 1 1 0 1
183 1 1 735 735 745 745 1 1 1 0 0 0 1 1 0 1
186 1 1 592 592 746 746 1 1 1 0 0 0 1 1 0 1
188 1 1 899 899 746 746 1 1 1 0 0 0 1 1 0 1
197 1 1 1171 1171 748 748 1 1 1 0 0 0 1 1 0 1
200 1 1 908 908 749 749 1 1 1 0 0 0 1 1 0 1
205 1 1 305 305 750 750 1 1 1 0 0 0 1 1 0 1
214 1 1 317 317 751 751 1 1 1 0 0 0 1 1 0 1
215 1 1 343 343 751 751 1 1 1 0 0 0 1 1 0 1
216 1 1 814 814 751 751 1 1 1 0 0 0 1 1 0 1
223 1 1 1040 1040 753 753 1 1 1 0 0 0 1 1 0 1
224 1 1 61 61 754 754 1 1 1 0 0 0 1 1 0 1
225 1 1 142 142 754 754 1 1 1 0 0 0 1 1 0 1
227 1 1 673 673 754 754 1 1 1 0 0 0 1 1 0 1
236 1 1 662 662 758 758 1 1 1 0 0 0 1 1 0 1
238 1 1 278 278 759 759 1 1 1 0 0 0 1 1 0 1
241 1 1 629 629 760 760 1 1 1 0 0 0 1 1 0 1
244 1 1 572 572 761 761 1 1 1 0 0 0 1 1 0 1
246 1 1 599 599 761 761 1 1 1 0 0 0 1 1 0 1
248 1 1 565 565 762 762 1 1 1 0 0 0 1 1 0 1
250 1 1 575 575 762 762 1 1 1 0 0 0 1 1 0 1
251 1 1 594 594 762 762 1 1 1 0 0 0 1 1 0 1
253 1 1 499 499 764 764 1 1 1 0 0 0 1 1 0 1
254 1 1 500 500 765 765 1 1 1 0 0 0 1 1 0 1
256 1 1 254 254 772 772 1 1 1 0 0 0 1 1 0 1
