# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
147 1 1 1145 1145 397 397 0 0 0 0 0 0 1 1 0 0
154 1 1 1138 1138 399 399 0 0 0 0 0 0 1 1 0 0
164 1 1 1128 1128 402 402 0 0 0 0 0 0 1 1 0 0
171 1 1 1594 1594 406 406 0 0 0 0 0 0 1 1 0 0
176 1 1 873 873 408 408 0 0 0 0 0 0 1 1 0 0
180 1 1 1613 1613 408 408 0 0 0 0 0 0 1 1 0 0
181 1 1 874 874 409 409 0 0 0 0 0 0 1 1 0 0
188 1 1 1016 1016 417 417 0 0 0 0 0 0 1 1 0 0
190 1 1 1084 1084 418 418 0 0 0 0 0 0 1 1 0 0
198 1 1 1067 1067 423 423 0 0 0 0 0 0 1 1 0 0
218 1 1 725 725 433 433 0 0 0 0 0 0 1 1 0 0
228 1 1 902 902 439 439 0 0 0 0 0 0 1 1 0 0
230 1 1 903 903 443 443 0 0 0 0 0 0 1 1 0 0
235 1 1 927 927 444 444 0 0 0 0 0 0 1 1 0 0
238 1 1 1116 1116 445 445 0 0 0 0 0 0 1 1 0 0
245 1 1 534 534 461 461 0 0 0 0 0 0 1 1 0 0
248 1 1 525 525 465 465 0 0 0 0 0 0 1 1 0 0
267 1 1 748 748 480 480 0 0 0 0 0 0 1 1 0 0
271 1 1 758 758 486 486 0 0 0 0 0 0 1 1 0 0
273 1 1 346 346 489 489 0 0 0 0 0 0 1 1 0 0
300 1 1 859 859 499 499 0 0 0 0 0 0 1 1 0 0
304 1 1 870 870 501 501 0 0 0 0 0 0 1 1 0 0
314 1 1 1666 1666 505 505 0 0 0 0 0 0 1 1 0 0
340 1 1 1818 1818 541 541 0 0 0 0 0 0 1 1 0 0
429 1 1 1615 1615 875 875 0 0 0 0 0 0 1 1 0 0
435 1 1 1609 1609 900 900 0 0 0 0 0 0 1 1 0 0
440 1 1 1663 1663 912 912 0 0 0 0 0 0 1 1 0 0
448 1 1 1622 1622 919 919 0 0 0 0 0 0 1 1 0 0
449 1 1 1398 1398 921 921 0 0 0 0 0 0 1 1 0 0
451 1 1 1385 1385 922 922 0 0 0 0 0 0 1 1 0 0
454 1 1 1647 1647 924 924 0 0 0 0 0 0 1 1 0 0
462 1 1 1447 1447 927 927 0 0 0 0 0 0 1 1 0 0
466 1 1 1713 1713 931 931 0 0 0 0 0 0 1 1 0 0
470 1 1 1708 1708 935 935 0 0 0 0 0 0 1 1 0 0
478 1 1 1724 1724 952 952 0 0 0 0 0 0 1 1 0 0
483 1 1 1705 1705 956 956 0 0 0 0 0 0 1 1 0 0
485 1 1 1711 1711 960 960 0 0 0 0 0 0 1 1 0 0
