# label area perimeter xmin xmax ymin ymax width height spatial_area pass_area pass_dims pass_pix_area pass_aspect pass_circ pass_fill pass_fill_min
3051 17 13 1862 1867 953 957 6 5 30 0 0 0 1 1 1 1
237 16 12 1873 1876 389 393 4 5 20 0 0 0 1 1 0 1
517 16 13 1661 1666 537 541 6 5 30 0 0 0 1 1 1 1
807 16 14 891 899 584 586 9 3 27 0 0 0 0 1 1 1
1448 16 14 1278 1284 661 663 7 3 21 0 0 0 0 1 0 1
1812 16 14 377 383 767 769 7 3 21 0 0 0 0 1 0 1
1829 16 16 1337 1350 776 777 14 2 28 0 0 0 0 1 1 1
1863 16 13 1299 1306 815 817 8 3 24 0 0 0 0 1 0 1
2244 16 15 47 53 891 896 7 6 42 0 0 0 1 1 1 1
2430 16 16 144 154 905 907 11 3 33 0 0 0 0 1 1 1
2494 16 16 525 535 912 916 11 5 55 0 0 0 0 1 1 1
146 15 14 1692 1696 169 173 5 5 25 0 0 0 1 1 1 1
502 15 15 63 68 535 540 6 6 36 0 0 0 1 1 1 1
578 15 13 742 744 548 554 3 7 21 0 0 0 0 1 0 1
594 15 15 557 564 550 552 8 3 24 0 0 0 0 1 0 1
670 15 14 738 744 561 564 7 4 28 0 0 0 0 1 1 1
805 15 15 1583 1591 583 584 9 2 18 0 0 0 0 1 0 1
1264 15 15 821 831 638 639 11 2 22 0 0 0 0 1 0 1
1279 15 15 842 856 640 640 15 1 15 0 0 0 0 1 0 1
1323 15 15 1637 1651 645 645 15 1 15 0 0 0 0 1 0 1
1797 15 12 557 561 755 758 5 4 20 0 0 0 1 1 0 1
1799 15 12 462 466 756 758 5 3 15 0 0 0 0 1 0 1
2268 15 12 1601 1606 891 894 6 4 24 0 0 0 0 1 0 1
2787 15 15 287 297 936 938 11 3 33 0 0 0 0 1 1 1
3081 15 13 1780 1786 960 963 7 4 28 0 0 0 0 1 1 1
3360 15 14 326 331 1032 1036 6 5 30 0 0 0 1 1 1 1
257 14 13 365 367 411 418 3 8 24 0 0 0 0 1 1 1
473 14 14 1210 1219 528 530 10 3 30 0 0 0 0 1 1 1
835 14 12 1094 1096 587 592 3 6 18 0 0 0 0 1 0 1
1164 14 11 77 81 625 627 5 3 15 0 0 0 0 1 0 1
1222 14 12 167 170 632 636 4 5 20 0 0 0 1 1 0 1
1304 14 11 1014 1018 643 645 5 3 15 0 0 0 0 1 0 1
2410 14 13 1474 1483 902 904 10 3 30 0 0 0 0 1 1 1
2499 14 14 1518 1531 912 912 14 1 14 0 0 0 0 1 0 1
2661 14 13 1832 1837 925 929 6 5 30 0 0 0 1 1 1 1
2748 14 12 119 123 934 937 5 4 20 0 0 0 1 1 0 1
2798 14 14 1487 1495 936 937 9 2 18 0 0 0 0 1 0 1
3032 14 13 1757 1763 951 953 7 3 21 0 0 0 0 1 0 1
3135 14 14 685 691 980 985 7 6 42 0 0 0 1 1 1 1
393 13 12 107 109 513 519 3 7 21 0 0 0 0 1 0 1
489 13 10 1163 1166 531 534 4 4 16 0 0 0 1 1 0 1
763 13 13 1158 1166 576 578 9 3 27 0 0 0 0 1 1 1
802 13 12 1116 1121 583 586 6 4 24 0 0 0 0 1 1 1
963 13 13 1230 1231 602 608 2 7 14 0 0 0 0 1 0 1
1193 13 11 442 445 629 634 4 6 24 0 0 0 0 1 1 1
1276 13 11 437 441 640 642 5 3 15 0 0 0 0 1 0 1
1434 13 10 1112 1115 658 661 4 4 16 0 0 0 1 1 0 1
1752 13 11 527 530 737 740 4 4 16 0 0 0 1 1 0 1
1776 13 11 1391 1395 745 748 5 4 20 0 0 0 1 1 0 1
2126 13 13 652 660 878 880 9 3 27 0 0 0 0 1 1 1
2392 13 12 372 376 902 906 5 5 25 0 0 0 1 1 1 1
2415 13 11 1872 1876 902 905 5 4 20 0 0 0 1 1 0 1
2721 13 13 1480 1486 931 932 7 2 14 0 0 0 0 1 0 1
3019 13 11 1577 1581 950 953 5 4 20 0 0 0 1 1 0 1
571 12 12 536 541 547 548 6 2 12 0 0 0 0 1 0 1
592 12 10 523 526 550 552 4 3 12 0 0 0 1 1 0 1
627 12 12 1709 1711 556 561 3 6 18 0 0 0 0 1 0 1
1173 12 12 404 408 626 629 5 4 20 0 0 0 1 1 1 1
1179 12 12 1347 1354 627 629 8 3 24 0 0 0 0 1 1 1
1226 12 12 462 466 632 636 5 5 25 0 0 0 1 1 1 1
1245 12 12 740 743 635 642 4 8 32 0 0 0 0 1 1 1
1359 12 9 1060 1064 650 652 5 3 15 0 0 0 0 1 0 1
1387 12 12 857 864 653 655 8 3 24 0 0 0 0 1 1 1
1407 12 10 1307 1310 654 656 4 3 12 0 0 0 1 1 0 1
1457 12 11 833 837 663 665 5 3 15 0 0 0 0 1 0 1
1662 12 10 422 426 699 701 5 3 15 0 0 0 0 1 0 1
1742 12 10 1387 1391 731 734 5 4 20 0 0 0 1 1 1 1
1779 12 10 572 575 747 751 4 5 20 0 0 0 1 1 1 1
2152 12 12 602 610 880 881 9 2 18 0 0 0 0 1 0 1
2285 12 12 275 284 893 895 10 3 30 0 0 0 0 1 1 1
2324 12 11 28 32 897 901 5 5 25 0 0 0 1 1 1 1
2335 12 9 1697 1701 897 900 5 4 20 0 0 0 1 1 1 1
2498 12 12 1460 1471 912 912 12 1 12 0 0 0 0 1 0 1
2683 12 12 195 201 928 930 7 3 21 0 0 0 0 1 1 1
3062 12 12 1903 1906 955 960 4 6 24 0 0 0 0 1 1 1
3278 12 9 34 38 1015 1018 5 4 20 0 0 0 1 1 1 1
3358 12 12 23 29 1032 1037 7 6 42 0 0 0 1 1 1 1
3490 12 12 1705 1711 1044 1046 7 3 21 0 0 0 0 1 1 1
245 11 10 367 369 399 404 3 6 18 0 0 0 0 1 0 1
412 11 11 1240 1241 518 527 2 10 20 0 0 0 0 1 1 1
435 11 9 1890 1893 523 526 4 4 16 0 0 0 1 1 0 1
580 11 10 1762 1767 548 550 6 3 18 0 0 0 0 1 0 1
1037 11 11 1190 1198 609 610 9 2 18 0 0 0 0 1 0 1
1232 11 11 1172 1177 632 633 6 2 12 0 0 0 0 1 0 1
1283 11 11 1092 1096 640 642 5 3 15 0 0 0 0 1 0 1
1305 11 11 1034 1039 643 644 6 2 12 0 0 0 0 1 0 1
1331 11 11 1007 1012 646 647 6 2 12 0 0 0 0 1 0 1
1399 11 9 830 834 654 656 5 3 15 0 0 0 0 1 0 1
1439 11 10 698 701 659 662 4 4 16 0 0 0 1 1 0 1
1667 11 9 1286 1288 700 703 3 4 12 0 0 0 1 1 0 1
1906 11 9 662 665 840 843 4 4 16 0 0 0 1 1 0 1
2030 11 11 1378 1385 866 867 8 2 16 0 0 0 0 1 0 1
2042 11 11 1174 1183 868 869 10 2 20 0 0 0 0 1 1 1
2183 11 10 342 346 885 888 5 4 20 0 0 0 1 1 1 1
2221 11 11 1172 1177 888 889 6 2 12 0 0 0 0 1 0 1
2323 11 11 20 24 897 901 5 5 25 0 0 0 1 1 1 1
2521 11 11 1532 1539 913 915 8 3 24 0 0 0 0 1 1 1
3535 11 11 1207 1216 1048 1049 10 2 20 0 0 0 0 1 1 1
3714 11 10 1416 1421 1070 1072 6 3 18 0 0 0 0 1 0 1
83 10 8 479 481 85 88 3 4 12 0 0 0 1 1 0 1
396 10 9 268 271 513 516 4 4 16 0 0 0 1 1 0 1
407 10 10 1188 1195 517 518 8 2 16 0 0 0 0 1 0 1
863 10 10 902 906 590 592 5 3 15 0 0 0 0 1 0 1
1083 10 8 265 267 616 619 3 4 12 0 0 0 1 1 0 1
1158 10 9 458 460 624 629 3 6 18 0 0 0 0 1 1 1
1184 10 10 752 756 628 631 5 4 20 0 0 0 1 1 1 1
1303 10 10 977 981 643 644 5 2 10 0 0 0 0 1 0 1
1370 10 9 1238 1242 651 653 5 3 15 0 0 0 0 1 0 1
1685 10 9 1277 1279 704 707 3 4 12 0 0 0 1 1 0 1
2024 10 9 1227 1231 865 867 5 3 15 0 0 0 0 1 0 1
2111 10 10 534 539 877 879 6 3 18 0 0 0 0 1 1 1
2208 10 9 1273 1276 887 890 4 4 16 0 0 0 1 1 0 1
2471 10 10 518 524 910 912 7 3 21 0 0 0 0 1 1 1
2686 10 10 1377 1381 928 931 5 4 20 0 0 0 1 1 1 1
2983 10 10 1652 1657 947 948 6 2 12 0 0 0 0 1 0 1
3361 10 10 394 399 1032 1036 6 5 30 0 0 0 1 1 1 1
3486 10 9 936 939 1044 1046 4 3 12 0 0 0 1 1 0 1
3725 10 10 741 747 1071 1073 7 3 21 0 0 0 0 1 1 1
251 9 8 380 382 402 406 3 5 15 0 0 0 0 1 1 1
338 9 9 1551 1557 491 493 7 3 21 0 0 0 0 1 1 1
344 9 8 1764 1766 494 496 3 3 9 0 0 0 1 1 0 1
783 9 9 1170 1171 581 586 2 6 12 0 0 0 0 1 0 1
836 9 8 1184 1186 587 590 3 4 12 0 0 0 1 1 0 1
841 9 9 1457 1458 587 591 2 5 10 0 0 0 0 1 0 1
922 9 9 1217 1218 596 600 2 5 10 0 0 0 0 1 0 1
938 9 9 1352 1355 598 602 4 5 20 0 0 0 1 1 1 1
1185 9 9 962 965 628 630 4 3 12 0 0 0 1 1 0 1
1187 9 8 1310 1312 628 631 3 4 12 0 0 0 1 1 0 1
1363 9 8 746 749 651 653 4 3 12 0 0 0 1 1 0 1
1521 9 9 767 768 674 680 2 7 14 0 0 0 0 1 0 1
1587 9 8 1174 1178 682 684 5 3 15 0 0 0 0 1 1 1
1686 9 9 362 364 705 710 3 6 18 0 0 0 0 1 1 1
1806 9 8 369 371 764 766 3 3 9 0 0 0 1 1 0 1
1821 9 9 430 436 770 772 7 3 21 0 0 0 0 1 1 1
1825 9 9 388 391 775 777 4 3 12 0 0 0 1 1 0 1
2105 9 7 1531 1534 876 879 4 4 16 0 0 0 1 1 1 1
2310 9 9 523 526 896 898 4 3 12 0 0 0 1 1 0 1
2544 9 9 917 923 916 917 7 2 14 0 0 0 0 1 0 1
2546 9 9 954 961 916 917 8 2 16 0 0 0 0 1 1 1
2609 9 9 1578 1586 920 920 9 1 9 0 0 0 0 1 0 1
2666 9 9 1562 1568 926 928 7 3 21 0 0 0 0 1 1 1
3770 9 9 841 845 1077 1079 5 3 15 0 0 0 0 1 1 1
280 8 8 1769 1771 441 445 3 5 15 0 0 0 0 1 1 1
428 8 8 1832 1833 520 523 2 4 8 0 0 0 0 1 0 1
469 8 7 212 214 528 530 3 3 9 0 0 0 1 1 0 1
562 8 8 1812 1816 545 546 5 2 10 0 0 0 0 1 0 1
632 8 7 1169 1171 557 559 3 3 9 0 0 0 1 1 0 1
689 8 8 865 868 563 564 4 2 8 0 0 0 0 1 0 1
703 8 8 1474 1478 565 566 5 2 10 0 0 0 0 1 0 1
846 8 8 1768 1771 587 589 4 3 12 0 0 0 1 1 0 1
1080 8 8 1091 1094 615 619 4 5 20 0 0 0 1 1 1 1
1220 8 8 1461 1466 631 633 6 3 18 0 0 0 0 1 1 1
1292 8 8 1472 1477 641 642 6 2 12 0 0 0 0 1 0 1
1340 8 8 927 928 648 651 2 4 8 0 0 0 0 1 0 1
1342 8 8 995 1000 648 649 6 2 12 0 0 0 0 1 0 1
1356 8 7 881 886 650 652 6 3 18 0 0 0 0 1 1 1
1366 8 8 1019 1021 651 654 3 4 12 0 0 0 1 1 0 1
1400 8 8 851 852 654 657 2 4 8 0 0 0 0 1 0 1
1543 8 8 900 901 677 681 2 5 10 0 0 0 0 1 0 1
1624 8 8 1387 1394 687 687 8 1 8 0 0 0 0 1 0 1
1826 8 8 1502 1504 775 778 3 4 12 0 0 0 1 1 0 1
1858 8 7 1392 1395 809 811 4 3 12 0 0 0 1 1 0 1
2191 8 8 52 59 886 886 8 1 8 0 0 0 0 1 0 1
2224 8 7 1592 1596 888 890 5 3 15 0 0 0 0 1 1 1
2540 8 8 1502 1506 915 918 5 4 20 0 0 0 1 1 1 1
2750 8 8 218 223 934 935 6 2 12 0 0 0 0 1 0 1
3041 8 8 1839 1846 952 952 8 1 8 0 0 0 0 1 0 1
3067 8 8 1662 1666 956 957 5 2 10 0 0 0 0 1 0 1
3085 8 8 1843 1846 961 963 4 3 12 0 0 0 1 1 0 1
3099 8 8 1854 1861 968 968 8 1 8 0 0 0 0 1 0 1
3362 8 8 587 589 1032 1037 3 6 18 0 0 0 0 1 1 1
54 7 7 1678 1681 68 69 4 2 8 0 0 0 0 1 0 1
81 7 7 1709 1711 84 86 3 3 9 0 0 0 1 1 0 1
370 7 7 1833 1836 506 507 4 2 8 0 0 0 0 1 0 1
555 7 6 457 459 544 546 3 3 9 0 0 0 1 1 0 1
722 7 6 1728 1731 568 570 4 3 12 0 0 0 1 1 1 1
740 7 7 787 790 573 574 4 2 8 0 0 0 0 1 0 1
756 7 7 44 46 576 578 3 3 9 0 0 0 1 1 0 1
782 7 7 862 866 581 582 5 2 10 0 0 0 0 1 0 1
956 7 7 988 991 601 603 4 3 12 0 0 0 1 1 1 1
1046 7 7 1009 1013 610 611 5 2 10 0 0 0 0 1 0 1
1136 7 7 958 961 621 622 4 2 8 0 0 0 0 1 0 1
1194 7 7 791 794 629 630 4 2 8 0 0 0 0 1 0 1
1197 7 6 1194 1197 629 631 4 3 12 0 0 0 1 1 1 1
1235 7 7 1517 1519 632 634 3 3 9 0 0 0 1 1 0 1
1243 7 7 1183 1186 634 635 4 2 8 0 0 0 0 1 0 1
1318 7 7 524 526 645 648 3 4 12 0 0 0 1 1 1 1
1325 7 7 452 454 646 648 3 3 9 0 0 0 1 1 0 1
1405 7 7 1270 1273 654 655 4 2 8 0 0 0 0 1 0 1
1451 7 7 1362 1366 661 662 5 2 10 0 0 0 0 1 0 1
1484 7 7 1127 1133 666 666 7 1 7 0 0 0 0 1 0 1
1527 7 7 752 758 675 675 7 1 7 0 0 0 0 1 0 1
1612 7 7 947 951 686 687 5 2 10 0 0 0 0 1 0 1
1631 7 7 1257 1258 688 691 2 4 8 0 0 0 0 1 0 1
1757 7 7 538 541 739 740 4 2 8 0 0 0 0 1 0 1
1758 7 7 545 551 739 739 7 1 7 0 0 0 0 1 0 1
1772 7 7 584 588 744 745 5 2 10 0 0 0 0 1 0 1
1778 7 7 514 516 747 749 3 3 9 0 0 0 1 1 0 1
1795 7 7 606 609 754 755 4 2 8 0 0 0 0 1 0 1
1854 7 7 1577 1580 794 795 4 2 8 0 0 0 0 1 0 1
1880 7 7 302 306 834 835 5 2 10 0 0 0 0 1 0 1
1905 7 6 407 409 840 842 3 3 9 0 0 0 1 1 0 1
1963 7 7 197 199 851 855 3 5 15 0 0 0 0 1 1 1
1998 7 7 1450 1454 857 858 5 2 10 0 0 0 0 1 0 1
2112 7 7 557 560 877 879 4 3 12 0 0 0 1 1 1 1
2259 7 7 1145 1150 891 892 6 2 12 0 0 0 0 1 1 1
2538 7 7 520 523 915 916 4 2 8 0 0 0 0 1 0 1
2618 7 7 1434 1437 921 924 4 4 16 0 0 0 1 1 1 1
2636 7 7 1023 1029 923 923 7 1 7 0 0 0 0 1 0 1
2719 7 7 1326 1329 931 932 4 2 8 0 0 0 0 1 0 1
3262 7 7 117 121 1013 1014 5 2 10 0 0 0 0 1 0 1
3303 7 6 74 76 1020 1023 3 4 12 0 0 0 1 1 1 1
3367 7 7 593 595 1033 1036 3 4 12 0 0 0 1 1 1 1
3396 7 7 1569 1575 1036 1036 7 1 7 0 0 0 0 1 0 1
3557 7 7 1871 1875 1051 1053 5 3 15 0 0 0 0 1 1 1
3593 7 6 333 336 1056 1058 4 3 12 0 0 0 1 1 1 1
3687 7 7 247 250 1068 1070 4 3 12 0 0 0 1 1 1 1
3769 7 7 1772 1775 1076 1079 4 4 16 0 0 0 1 1 1 1
3776 7 7 851 855 1078 1079 5 2 10 0 0 0 0 1 0 1
287 6 6 362 363 452 454 2 3 6 0 0 0 0 1 0 1
426 6 6 1214 1216 520 521 3 2 6 0 0 0 0 1 0 1
455 6 6 1768 1770 526 529 3 4 12 0 0 0 1 1 1 1
522 6 6 1562 1563 538 541 2 4 8 0 0 0 0 1 0 1
534 6 6 447 451 541 542 5 2 10 0 0 0 0 1 1 1
598 6 5 1869 1871 550 552 3 3 9 0 0 0 1 1 0 1
616 6 6 1721 1724 553 555 4 3 12 0 0 0 1 1 1 1
659 6 6 707 709 560 561 3 2 6 0 0 0 0 1 0 1
761 6 6 822 826 576 577 5 2 10 0 0 0 0 1 1 1
773 6 6 869 871 579 580 3 2 6 0 0 0 0 1 0 1
1056 6 6 270 271 611 613 2 3 6 0 0 0 0 1 0 1
1079 6 6 242 243 615 618 2 4 8 0 0 0 0 1 0 1
1095 6 6 1571 1574 617 619 4 3 12 0 0 0 1 1 1 1
1102 6 6 1380 1381 618 620 2 3 6 0 0 0 0 1 0 1
1371 6 6 1382 1383 651 653 2 3 6 0 0 0 0 1 0 1
1419 6 6 1427 1428 655 659 2 5 10 0 0 0 0 1 1 1
1465 6 6 1290 1291 664 667 2 4 8 0 0 0 0 1 0 1
1477 6 6 602 604 666 667 3 2 6 0 0 0 0 1 0 1
1550 6 6 1379 1381 677 679 3 3 9 0 0 0 1 1 0 1
1611 6 6 827 830 686 687 4 2 8 0 0 0 0 1 0 1
1636 6 6 797 798 690 693 2 4 8 0 0 0 0 1 0 1
1738 6 6 516 519 730 731 4 2 8 0 0 0 0 1 0 1
1770 6 6 576 581 743 743 6 1 6 0 0 0 0 1 0 1
2284 6 6 84 87 893 895 4 3 12 0 0 0 1 1 1 1
2298 6 6 519 521 894 895 3 2 6 0 0 0 0 1 0 1
2370 6 6 512 516 900 901 5 2 10 0 0 0 0 1 1 1
2401 6 6 1103 1108 902 902 6 1 6 0 0 0 0 1 0 1
2414 6 6 1860 1861 902 904 2 3 6 0 0 0 0 1 0 1
2454 6 6 182 184 908 911 3 4 12 0 0 0 1 1 1 1
2489 6 6 1817 1819 911 913 3 3 9 0 0 0 1 1 0 1
2491 6 6 50 55 912 912 6 1 6 0 0 0 0 1 0 1
2791 6 6 729 730 936 939 2 4 8 0 0 0 0 1 0 1
2802 6 6 1693 1696 936 937 4 2 8 0 0 0 0 1 0 1
2879 6 6 117 120 943 945 4 3 12 0 0 0 1 1 1 1
2942 6 6 1863 1867 944 945 5 2 10 0 0 0 0 1 1 1
2957 6 6 1858 1859 945 947 2 3 6 0 0 0 0 1 0 1
2993 6 6 1896 1901 948 948 6 1 6 0 0 0 0 1 0 1
3033 6 6 1767 1771 951 952 5 2 10 0 0 0 0 1 1 1
3098 6 6 1839 1844 968 968 6 1 6 0 0 0 0 1 0 1
3142 6 6 809 811 981 983 3 3 9 0 0 0 1 1 0 1
3263 6 6 207 211 1013 1014 5 2 10 0 0 0 0 1 1 1
3293 6 6 70 71 1018 1021 2 4 8 0 0 0 0 1 0 1
3296 6 6 137 139 1019 1022 3 4 12 0 0 0 1 1 1 1
3333 6 6 328 331 1027 1028 4 2 8 0 0 0 0 1 0 1
3470 6 6 885 886 1042 1044 2 3 6 0 0 0 0 1 0 1
3640 6 6 1847 1851 1060 1061 5 2 10 0 0 0 0 1 1 1
3775 6 6 826 829 1078 1079 4 2 8 0 0 0 0 1 0 1
242 5 5 370 370 394 398 1 5 5 0 0 0 0 1 0 1
366 5 5 1699 1703 503 503 5 1 5 0 0 0 0 1 0 1
513 5 5 1893 1896 536 537 4 2 8 0 0 0 0 1 0 1
529 5 5 1892 1895 540 541 4 2 8 0 0 0 0 1 0 1
544 5 5 743 744 542 545 2 4 8 0 0 0 0 1 0 1
626 5 5 1200 1201 556 558 2 3 6 0 0 0 0 1 0 1
688 5 5 857 859 563 564 3 2 6 0 0 0 0 1 0 1
690 5 5 1199 1201 563 564 3 2 6 0 0 0 0 1 0 1
702 5 5 1202 1203 565 568 2 4 8 0 0 0 0 1 0 1
713 5 5 1334 1336 567 569 3 3 9 0 0 0 1 1 1 1
725 5 5 1585 1589 569 569 5 1 5 0 0 0 0 1 0 1
765 5 5 819 821 577 578 3 2 6 0 0 0 0 1 0 1
788 5 5 872 876 582 582 5 1 5 0 0 0 0 1 0 1
811 5 5 779 781 585 586 3 2 6 0 0 0 0 1 0 1
910 5 5 914 916 595 597 3 3 9 0 0 0 1 1 1 1
917 5 5 1682 1683 595 597 2 3 6 0 0 0 0 1 0 1
1134 5 5 785 788 621 622 4 2 8 0 0 0 0 1 0 1
1192 5 5 270 272 629 630 3 2 6 0 0 0 0 1 0 1
1231 5 5 822 826 632 632 5 1 5 0 0 0 0 1 0 1
1267 5 5 793 794 639 641 2 3 6 0 0 0 0 1 0 1
1310 5 5 479 481 644 645 3 2 6 0 0 0 0 1 0 1
1386 5 5 845 849 653 653 5 1 5 0 0 0 0 1 0 1
1406 5 5 1281 1284 654 655 4 2 8 0 0 0 0 1 0 1
1504 5 5 855 858 671 672 4 2 8 0 0 0 0 1 0 1
1510 5 5 1157 1159 671 672 3 2 6 0 0 0 0 1 0 1
1522 5 5 782 784 674 675 3 2 6 0 0 0 0 1 0 1
1585 5 5 1147 1150 682 683 4 2 8 0 0 0 0 1 0 1
1592 5 5 797 798 683 686 2 4 8 0 0 0 0 1 0 1
1613 5 5 958 961 686 687 4 2 8 0 0 0 0 1 0 1
1670 5 5 628 630 701 702 3 2 6 0 0 0 0 1 0 1
1697 5 5 1004 1006 709 710 3 2 6 0 0 0 0 1 0 1
1739 5 5 539 541 731 732 3 2 6 0 0 0 0 1 0 1
1773 5 5 629 631 744 745 3 2 6 0 0 0 0 1 0 1
1781 5 5 360 361 748 751 2 4 8 0 0 0 0 1 0 1
1782 5 5 482 483 749 751 2 3 6 0 0 0 0 1 0 1
1817 5 5 1697 1701 767 767 5 1 5 0 0 0 0 1 0 1
1930 5 5 412 415 845 846 4 2 8 0 0 0 0 1 0 1
1977 5 5 629 631 855 856 3 2 6 0 0 0 0 1 0 1
2083 5 5 1109 1110 874 877 2 4 8 0 0 0 0 1 0 1
2215 5 5 479 481 888 889 3 2 6 0 0 0 0 1 0 1
2386 5 5 1193 1195 901 903 3 3 9 0 0 0 1 1 1 1
2403 5 5 1187 1190 902 903 4 2 8 0 0 0 0 1 0 1
2408 5 5 1434 1436 902 904 3 3 9 0 0 0 1 1 1 1
2590 5 5 347 351 919 919 5 1 5 0 0 0 0 1 0 1
2716 5 5 465 469 931 931 5 1 5 0 0 0 0 1 0 1
2740 5 5 1458 1461 933 934 4 2 8 0 0 0 0 1 0 1
2749 5 5 197 199 934 935 3 2 6 0 0 0 0 1 0 1
2834 5 5 92 94 940 941 3 2 6 0 0 0 0 1 0 1
3054 5 5 1712 1715 954 955 4 2 8 0 0 0 0 1 0 1
3146 5 5 808 810 985 987 3 3 9 0 0 0 1 1 1 1
3282 5 5 1167 1169 1015 1016 3 2 6 0 0 0 0 1 0 1
3323 5 5 437 437 1025 1029 1 5 5 0 0 0 0 1 0 1
3376 5 5 677 680 1034 1035 4 2 8 0 0 0 0 1 0 1
3495 5 5 882 883 1045 1047 2 3 6 0 0 0 0 1 0 1
3702 5 5 229 230 1070 1072 2 3 6 0 0 0 0 1 0 1
3732 5 5 1714 1715 1071 1074 2 4 8 0 0 0 0 1 0 1
3780 5 5 1898 1900 1078 1079 3 2 6 0 0 0 0 1 0 1
211 4 4 1004 1006 317 318 3 2 6 0 0 0 0 1 0 1
326 4 4 1187 1188 486 488 2 3 6 0 0 0 0 1 0 1
327 4 4 1202 1205 486 486 4 1 4 0 0 0 0 1 0 1
332 4 4 1503 1505 488 489 3 2 6 0 0 0 0 1 0 1
421 4 4 15 15 520 523 1 4 4 0 0 0 0 1 0 1
440 4 4 46 47 525 527 2 3 6 0 0 0 0 1 0 1
448 4 4 1185 1188 525 525 4 1 4 0 0 0 0 1 0 1
480 4 4 1171 1172 529 530 2 2 4 0 0 0 1 1 0 1
543 4 4 555 556 542 544 2 3 6 0 0 0 0 1 0 1
576 4 4 0 1 548 549 2 2 4 0 0 0 1 1 0 1
681 4 4 1682 1683 562 564 2 3 6 0 0 0 0 1 0 1
757 4 4 116 119 576 576 4 1 4 0 0 0 0 1 0 1
777 4 4 788 791 580 580 4 1 4 0 0 0 0 1 0 1
815 4 4 1528 1531 585 585 4 1 4 0 0 0 0 1 0 1
820 4 4 1123 1126 586 586 4 1 4 0 0 0 0 1 0 1
927 4 4 1667 1668 596 597 2 2 4 0 0 0 1 1 0 1
1014 4 4 1133 1136 607 607 4 1 4 0 0 0 0 1 0 1
1025 4 4 750 751 608 609 2 2 4 0 0 0 1 1 0 1
1092 4 4 1343 1346 617 617 4 1 4 0 0 0 0 1 0 1
1107 4 4 259 260 619 620 2 2 4 0 0 0 1 1 0 1
1324 4 4 384 385 646 647 2 2 4 0 0 0 1 1 0 1
1338 4 4 1320 1321 647 648 2 2 4 0 0 0 1 1 0 1
1354 4 4 820 823 650 650 4 1 4 0 0 0 0 1 0 1
1412 4 4 797 798 655 657 2 3 6 0 0 0 0 1 0 1
1459 4 4 737 738 664 665 2 2 4 0 0 0 1 1 0 1
1464 4 4 1262 1263 664 665 2 2 4 0 0 0 1 1 0 1
1496 4 4 677 678 669 670 2 2 4 0 0 0 1 1 0 1
1626 4 4 722 723 688 689 2 2 4 0 0 0 1 1 0 1
1630 4 4 1235 1236 688 689 2 2 4 0 0 0 1 1 0 1
1634 4 4 1251 1251 689 692 1 4 4 0 0 0 0 1 0 1
1650 4 4 847 850 694 694 4 1 4 0 0 0 0 1 0 1
1684 4 4 786 788 704 705 3 2 6 0 0 0 0 1 0 1
1702 4 4 1395 1396 710 712 2 3 6 0 0 0 0 1 0 1
1723 4 4 731 734 721 721 4 1 4 0 0 0 0 1 0 1
1747 4 4 621 624 732 732 4 1 4 0 0 0 0 1 0 1
1750 4 4 1394 1395 734 735 2 2 4 0 0 0 1 1 0 1
1803 4 4 514 517 759 759 4 1 4 0 0 0 0 1 0 1
1828 4 4 618 619 776 777 2 2 4 0 0 0 1 1 0 1
1860 4 4 1682 1684 809 810 3 2 6 0 0 0 0 1 0 1
1866 4 4 1532 1534 821 822 3 2 6 0 0 0 0 1 0 1
1917 4 4 146 147 842 843 2 2 4 0 0 0 1 1 0 1
1947 4 4 1499 1501 848 849 3 2 6 0 0 0 0 1 0 1
1999 4 4 1501 1501 857 860 1 4 4 0 0 0 0 1 0 1
2033 4 4 1198 1201 867 867 4 1 4 0 0 0 0 1 0 1
2038 4 4 644 645 868 869 2 2 4 0 0 0 1 1 0 1
2124 4 4 562 565 878 878 4 1 4 0 0 0 0 1 0 1
2154 4 4 897 900 880 880 4 1 4 0 0 0 0 1 0 1
2218 4 4 870 871 888 889 2 2 4 0 0 0 1 1 0 1
2258 4 4 1141 1142 891 893 2 3 6 0 0 0 0 1 0 1
2266 4 4 1482 1484 891 892 3 2 6 0 0 0 0 1 0 1
2269 4 4 21 22 892 893 2 2 4 0 0 0 1 1 0 1
2273 4 4 467 467 892 895 1 4 4 0 0 0 0 1 0 1
2274 4 4 515 516 892 893 2 2 4 0 0 0 1 1 0 1
2325 4 4 43 46 897 897 4 1 4 0 0 0 0 1 0 1
2377 4 4 1802 1804 900 901 3 2 6 0 0 0 0 1 0 1
2536 4 4 1637 1640 914 914 4 1 4 0 0 0 0 1 0 1
2569 4 4 209 211 918 919 3 2 6 0 0 0 0 1 0 1
2581 4 4 1510 1512 918 919 3 2 6 0 0 0 0 1 0 1
2621 4 4 77 78 922 923 2 2 4 0 0 0 1 1 0 1
2671 4 4 188 189 927 929 2 3 6 0 0 0 0 1 0 1
2736 4 4 660 662 933 934 3 2 6 0 0 0 0 1 0 1
2769 4 4 341 342 935 936 2 2 4 0 0 0 1 1 0 1
2790 4 4 698 699 936 937 2 2 4 0 0 0 1 1 0 1
2800 4 4 1681 1684 936 936 4 1 4 0 0 0 0 1 0 1
3255 4 4 392 393 1010 1011 2 2 4 0 0 0 1 1 0 1
